NameTag ,HashCommit, Date, Project Name, Package Name, Type Name, Method Name, Implementation Smell, Cause of the Smell
v1.0.9,ea5629de0fd3c4cc890aeb833dd803d1a7fdda59,Thu Sep 11 13:41:21 CEST 2014,androidswipelayout,com.daimajia.swipedemo,MyActivity,onCreate,Magic Number,The method contains a magic number: 2
v1.0.9,ea5629de0fd3c4cc890aeb833dd803d1a7fdda59,Thu Sep 11 13:41:21 CEST 2014,androidswipelayout,com.daimajia.swipedemo,MyActivity,onCreate,Magic Number,The method contains a magic number: 2
v1.0.9,ea5629de0fd3c4cc890aeb833dd803d1a7fdda59,Thu Sep 11 13:41:21 CEST 2014,androidswipelayout,com.daimajia.swipedemo,MyActivity,onCreate,Magic Number,The method contains a magic number: 0.6f
v1.0.9,ea5629de0fd3c4cc890aeb833dd803d1a7fdda59,Thu Sep 11 13:41:21 CEST 2014,androidswipelayout,com.daimajia.swipedemo,MyActivity,onCreate,Magic Number,The method contains a magic number: 0.6f
v1.0.9,ea5629de0fd3c4cc890aeb833dd803d1a7fdda59,Thu Sep 11 13:41:21 CEST 2014,androidswipelayout,com.daimajia.swipedemo,MyActivity,onReveal,Magic Number,The method contains a magic number: 2
v1.0.9,ea5629de0fd3c4cc890aeb833dd803d1a7fdda59,Thu Sep 11 13:41:21 CEST 2014,androidswipelayout,com.daimajia.swipedemo,MyActivity,onReveal,Magic Number,The method contains a magic number: 2
v1.0.9,ea5629de0fd3c4cc890aeb833dd803d1a7fdda59,Thu Sep 11 13:41:21 CEST 2014,androidswipelayout,com.daimajia.swipedemo,MyActivity,onReveal,Magic Number,The method contains a magic number: 0.6f
v1.0.9,ea5629de0fd3c4cc890aeb833dd803d1a7fdda59,Thu Sep 11 13:41:21 CEST 2014,androidswipelayout,com.daimajia.swipedemo,MyActivity,onReveal,Magic Number,The method contains a magic number: 0.6f
v1.0.9,ea5629de0fd3c4cc890aeb833dd803d1a7fdda59,Thu Sep 11 13:41:21 CEST 2014,androidswipelayout,com.daimajia.swipedemo,MyActivity,evaluate,Long Statement,The length of the statement "return (int)((startA + (int)(fraction * (endA - startA))) << 24) | (int)((startR + (int)(fraction * (endR - startR))) << 16) | (int)((startG + (int)(fraction * (endG - startG))) << 8)| (int)((startB + (int)(fraction * (endB - startB))));" is 237.
v1.0.9,ea5629de0fd3c4cc890aeb833dd803d1a7fdda59,Thu Sep 11 13:41:21 CEST 2014,androidswipelayout,com.daimajia.swipedemo,MyActivity,evaluate,Magic Number,The method contains a magic number: 24
v1.0.9,ea5629de0fd3c4cc890aeb833dd803d1a7fdda59,Thu Sep 11 13:41:21 CEST 2014,androidswipelayout,com.daimajia.swipedemo,MyActivity,evaluate,Magic Number,The method contains a magic number: 0xff
v1.0.9,ea5629de0fd3c4cc890aeb833dd803d1a7fdda59,Thu Sep 11 13:41:21 CEST 2014,androidswipelayout,com.daimajia.swipedemo,MyActivity,evaluate,Magic Number,The method contains a magic number: 16
v1.0.9,ea5629de0fd3c4cc890aeb833dd803d1a7fdda59,Thu Sep 11 13:41:21 CEST 2014,androidswipelayout,com.daimajia.swipedemo,MyActivity,evaluate,Magic Number,The method contains a magic number: 0xff
v1.0.9,ea5629de0fd3c4cc890aeb833dd803d1a7fdda59,Thu Sep 11 13:41:21 CEST 2014,androidswipelayout,com.daimajia.swipedemo,MyActivity,evaluate,Magic Number,The method contains a magic number: 8
v1.0.9,ea5629de0fd3c4cc890aeb833dd803d1a7fdda59,Thu Sep 11 13:41:21 CEST 2014,androidswipelayout,com.daimajia.swipedemo,MyActivity,evaluate,Magic Number,The method contains a magic number: 0xff
