NameTag ,HashCommit, Date, Project Name, Package Name, Type Name, Method Name, Implementation Smell, Cause of the Smell
v0.1.4,7549d2f23b8ebed81e1c4e8195605a2f99bdeee4,Mon Feb 11 09:39:14 CET 2019,seata,com.alibaba.fescar.common.loader,EnhancedServiceLoader,loadFile,Complex Method,Cyclomatic complexity of the method is 9
v0.1.4,7549d2f23b8ebed81e1c4e8195605a2f99bdeee4,Mon Feb 11 09:39:14 CET 2019,seata,com.alibaba.fescar.common.loader,EnhancedServiceLoader,loadFile,Long Statement,The length of the statement "throw new EnhancedServiceNotFoundException("not found service provider for : " + service.getName() + "["+ activateName+ "] and classloader : "+ ObjectUtils.toString(loader));" is 174.
v0.1.4,7549d2f23b8ebed81e1c4e8195605a2f99bdeee4,Mon Feb 11 09:39:14 CET 2019,seata,com.alibaba.fescar.common.loader,EnhancedServiceLoader,loadFile,Long Statement,The length of the statement "throw new EnhancedServiceNotFoundException("not found service provider for : " + service.getName() + " caused by "+ ExceptionUtils.getFullStackTrace(e));" is 153.
v0.1.4,7549d2f23b8ebed81e1c4e8195605a2f99bdeee4,Mon Feb 11 09:39:14 CET 2019,seata,com.alibaba.fescar.common.loader,EnhancedServiceLoader,loadFile,Complex Method,Cyclomatic complexity of the method is 8
v0.1.4,7549d2f23b8ebed81e1c4e8195605a2f99bdeee4,Mon Feb 11 09:39:14 CET 2019,seata,com.alibaba.fescar.common.loader,EnhancedServiceLoader,loadFile,Empty catch clause,The method has an empty catch block.
v0.1.4,7549d2f23b8ebed81e1c4e8195605a2f99bdeee4,Mon Feb 11 09:39:14 CET 2019,seata,com.alibaba.fescar.common.loader,EnhancedServiceLoader,loadFile,Empty catch clause,The method has an empty catch block.
v0.1.4,7549d2f23b8ebed81e1c4e8195605a2f99bdeee4,Mon Feb 11 09:39:14 CET 2019,seata,com.alibaba.fescar.common.util,NetUtil,toLong,Magic Number,The method contains a magic number: 40
v0.1.4,7549d2f23b8ebed81e1c4e8195605a2f99bdeee4,Mon Feb 11 09:39:14 CET 2019,seata,com.alibaba.fescar.common.util,NetUtil,toLong,Magic Number,The method contains a magic number: 32
v0.1.4,7549d2f23b8ebed81e1c4e8195605a2f99bdeee4,Mon Feb 11 09:39:14 CET 2019,seata,com.alibaba.fescar.common.util,NetUtil,toLong,Magic Number,The method contains a magic number: 2
v0.1.4,7549d2f23b8ebed81e1c4e8195605a2f99bdeee4,Mon Feb 11 09:39:14 CET 2019,seata,com.alibaba.fescar.common.util,NetUtil,toLong,Magic Number,The method contains a magic number: 24
v0.1.4,7549d2f23b8ebed81e1c4e8195605a2f99bdeee4,Mon Feb 11 09:39:14 CET 2019,seata,com.alibaba.fescar.common.util,NetUtil,toLong,Magic Number,The method contains a magic number: 3
v0.1.4,7549d2f23b8ebed81e1c4e8195605a2f99bdeee4,Mon Feb 11 09:39:14 CET 2019,seata,com.alibaba.fescar.common.util,NetUtil,toLong,Magic Number,The method contains a magic number: 16
v0.1.4,7549d2f23b8ebed81e1c4e8195605a2f99bdeee4,Mon Feb 11 09:39:14 CET 2019,seata,com.alibaba.fescar.config,ConfigFuture,get,Long Statement,The length of the statement "LOGGER.error("config operation timeout`cost:" + (System.currentTimeMillis() - start) + " ms`op:"+ operation.name()+ "`dataId:"+ dataId);" is 136.
v0.1.4,7549d2f23b8ebed81e1c4e8195605a2f99bdeee4,Mon Feb 11 09:39:14 CET 2019,seata,com.alibaba.fescar.config,FileConfiguration,FileConfiguration,Long Statement,The length of the statement "configOperateExecutor=new ThreadPoolExecutor(CORE_CONFIG_OPERATE_THREAD`MAX_CONFIG_OPERATE_THREAD`Integer.MAX_VALUE`TimeUnit.MILLISECONDS`new LinkedBlockingQueue<Runnable>()`new NamedThreadFactory("configOperate"`MAX_CONFIG_OPERATE_THREAD));" is 241.
v0.1.4,7549d2f23b8ebed81e1c4e8195605a2f99bdeee4,Mon Feb 11 09:39:14 CET 2019,seata,com.alibaba.fescar.config,FileConfiguration,FileConfiguration,Long Statement,The length of the statement "configChangeExecutor=new ThreadPoolExecutor(CORE_CONFIG_CHANGE_THREAD`CORE_CONFIG_CHANGE_THREAD`Integer.MAX_VALUE`TimeUnit.MILLISECONDS`new LinkedBlockingQueue<Runnable>()`new NamedThreadFactory("configChange"`CORE_CONFIG_CHANGE_THREAD));" is 238.
v0.1.4,7549d2f23b8ebed81e1c4e8195605a2f99bdeee4,Mon Feb 11 09:39:14 CET 2019,seata,com.alibaba.fescar.config,FileConfigurationTest,testGetInt1,Magic Number,The method contains a magic number: 999
v0.1.4,7549d2f23b8ebed81e1c4e8195605a2f99bdeee4,Mon Feb 11 09:39:14 CET 2019,seata,com.alibaba.fescar.config,FileConfigurationTest,testGetInt1,Magic Number,The method contains a magic number: 999
v0.1.4,7549d2f23b8ebed81e1c4e8195605a2f99bdeee4,Mon Feb 11 09:39:14 CET 2019,seata,com.alibaba.fescar.config,FileConfigurationTest,testGetInt1,Magic Number,The method contains a magic number: 999
v0.1.4,7549d2f23b8ebed81e1c4e8195605a2f99bdeee4,Mon Feb 11 09:39:14 CET 2019,seata,com.alibaba.fescar.config,FileConfigurationTest,testGetInt2,Magic Number,The method contains a magic number: 999
v0.1.4,7549d2f23b8ebed81e1c4e8195605a2f99bdeee4,Mon Feb 11 09:39:14 CET 2019,seata,com.alibaba.fescar.config,FileConfigurationTest,testGetInt2,Magic Number,The method contains a magic number: 1000
v0.1.4,7549d2f23b8ebed81e1c4e8195605a2f99bdeee4,Mon Feb 11 09:39:14 CET 2019,seata,com.alibaba.fescar.config,FileConfigurationTest,testGetInt2,Magic Number,The method contains a magic number: 999
v0.1.4,7549d2f23b8ebed81e1c4e8195605a2f99bdeee4,Mon Feb 11 09:39:14 CET 2019,seata,com.alibaba.fescar.config,FileConfigurationTest,testGetInt2,Magic Number,The method contains a magic number: 1000
