NameTag;HashCommit;Date;testsuite;production;loc;nom;wmc;rfc;ar1;et1;it1;gf1;se1;mg1;ro1
v1.0.0;99edf8dfe462bff711095d881c00fcd3cb2da224;Sat Sep 09 02:04:44 CEST 2017;com.google.crypto.tink.apps.paymentmethodtoken.PaymentMethodTokenHybridDecryptTest;com.google.crypto.tink.apps.paymentmethodtoken.PaymentMethodTokenHybridDecrypt;58;2;8;19;1.0;1.0;0.0;0.0;0.0;0.0;0.0
v1.0.0;99edf8dfe462bff711095d881c00fcd3cb2da224;Sat Sep 09 02:04:44 CEST 2017;com.google.crypto.tink.apps.paymentmethodtoken.PaymentMethodTokenHybridEncryptTest;com.google.crypto.tink.apps.paymentmethodtoken.PaymentMethodTokenHybridEncrypt;31;2;6;16;2.0;1.0;0.0;0.0;0.0;0.0;0.0
v1.0.0;99edf8dfe462bff711095d881c00fcd3cb2da224;Sat Sep 09 02:04:44 CEST 2017;com.google.crypto.tink.apps.paymentmethodtoken.PaymentMethodTokenRecipientTest;com.google.crypto.tink.apps.paymentmethodtoken.PaymentMethodTokenRecipient;182;15;56;157;2.0;2.0;0.0;0.0;0.0;0.0;0.0
v1.0.0;99edf8dfe462bff711095d881c00fcd3cb2da224;Sat Sep 09 02:04:44 CEST 2017;com.google.crypto.tink.apps.paymentmethodtoken.PaymentMethodTokenSenderTest;com.google.crypto.tink.apps.paymentmethodtoken.PaymentMethodTokenSender;42;2;6;25;2.0;2.0;0.0;0.0;0.0;0.0;0.0
v1.0.0;99edf8dfe462bff711095d881c00fcd3cb2da224;Sat Sep 09 02:04:44 CEST 2017;com.google.crypto.tink.aead.AeadFactoryTest;com.google.crypto.tink.aead.AeadFactory;84;5;12;41;4.0;4.0;0.0;0.0;0.0;0.0;0.0
v1.0.0;99edf8dfe462bff711095d881c00fcd3cb2da224;Sat Sep 09 02:04:44 CEST 2017;com.google.crypto.tink.aead.AesCtrHmacAeadKeyManagerTest;com.google.crypto.tink.aead.AesCtrHmacAeadKeyManager;52;3;10;22;7.0;3.0;0.0;0.0;0.0;0.0;0.0
v1.0.0;99edf8dfe462bff711095d881c00fcd3cb2da224;Sat Sep 09 02:04:44 CEST 2017;com.google.crypto.tink.aead.AesCtrKeyManagerTest;com.google.crypto.tink.aead.AesCtrKeyManager;43;2;7;27;4.0;3.0;0.0;0.0;0.0;0.0;0.0
v1.0.0;99edf8dfe462bff711095d881c00fcd3cb2da224;Sat Sep 09 02:04:44 CEST 2017;com.google.crypto.tink.aead.AesEaxKeyManagerTest;com.google.crypto.tink.aead.AesEaxKeyManager;101;7;21;53;4.0;3.0;0.0;0.0;0.0;0.0;0.0
v1.0.0;99edf8dfe462bff711095d881c00fcd3cb2da224;Sat Sep 09 02:04:44 CEST 2017;com.google.crypto.tink.aead.AesGcmKeyManagerTest;com.google.crypto.tink.aead.AesGcmKeyManager;108;7;23;54;4.0;3.0;0.0;0.0;0.0;0.0;0.0
v1.0.0;99edf8dfe462bff711095d881c00fcd3cb2da224;Sat Sep 09 02:04:44 CEST 2017;com.google.crypto.tink.aead.ChaCha20Poly1305KeyManagerTest;com.google.crypto.tink.aead.ChaCha20Poly1305KeyManager;36;4;10;18;4.0;2.0;0.0;0.0;0.0;0.0;0.0
