NameTag;HashCommit;Date;testsuite;production;loc;nom;wmc;rfc;ar1;et1;it1;gf1;se1;mg1;ro1
javawriter-1.0.4;7c4b5564761d7f6fb50fe5ccf02e07553675acc1;Sat Mar 16 03:21:19 CET 2013;com.squareup.java.JavaWriterTest;com.squareup.java.JavaWriter;261;31;75;175;1.0;4.0;1.0;0.0;1.0;0.0;0.0
javawriter-1.0.5;fee0bc45e6885e614157dfc2f54e871f1079eba6;Wed May 08 22:25:47 CEST 2013;com.squareup.java.JavaWriterTest;com.squareup.java.JavaWriter;267;32;77;180;1.0;4.0;1.0;0.0;1.0;0.0;0.0
javawriter-1.0.0;5659e780ea81ab236a36f3285bdd35d1b61801d0;Sat Feb 02 23:18:31 CET 2013;com.squareup.java.JavaWriterTest;com.squareup.java.JavaWriter;205;26;62;145;1.0;4.0;1.0;0.0;1.0;0.0;0.0
javawriter-2.0.1;ba6054b095dcab3d5f1b3d6cbb923c621f1498a7;Tue Jun 18 05:36:44 CEST 2013;com.squareup.javawriter.JavaWriterTest;com.squareup.javawriter.JavaWriter;301;36;87;209;1.0;4.0;1.0;0.0;1.0;0.0;0.0
javawriter-1.0.1;979eb1cb77cd6363db2b7e8e80aed2987bea7e8a;Sun Feb 03 23:30:29 CET 2013;com.squareup.java.JavaWriterTest;com.squareup.java.JavaWriter;205;26;62;145;1.0;4.0;1.0;0.0;1.0;0.0;0.0
javawriter-2.0.0;269e7e168421210412c1e882fbcdbe65ad3ec5d6;Fri Jun 07 03:19:56 CEST 2013;com.squareup.javawriter.JavaWriterTest;com.squareup.javawriter.JavaWriter;301;36;87;209;1.0;4.0;1.0;0.0;1.0;0.0;0.0
javawriter-1.0.2;016e6beeacb5adcd90582902ddd5beef7a38df1d;Mon Feb 11 18:01:33 CET 2013;com.squareup.java.JavaWriterTest;com.squareup.java.JavaWriter;238;28;66;157;1.0;4.0;1.0;0.0;1.0;0.0;0.0
javawriter-1.0.3;620fdd08c8a018290ba3260b7d4e47c06c5c5ead;Fri Feb 22 00:21:20 CET 2013;com.squareup.java.JavaWriterTest;com.squareup.java.JavaWriter;253;30;72;169;1.0;4.0;1.0;0.0;1.0;0.0;0.0
javawriter-2.1.0;7325befff234704ca2f61090b3173a97cce609fe;Mon Jul 15 23:15:35 CEST 2013;com.squareup.javawriter.JavaWriterTest;com.squareup.javawriter.JavaWriter;319;38;92;250;1.0;7.0;1.0;0.0;1.0;0.0;0.0
javawriter-2.1.1;84fd31ce9b407dbd1aaea1137dbffbb3065e9b87;Wed Jul 24 08:22:45 CEST 2013;com.squareup.javawriter.JavaWriterTest;com.squareup.javawriter.JavaWriter;352;39;97;255;2.0;7.0;1.0;0.0;1.0;0.0;0.0
javawriter-2.1.2;1746b5ca6600869ad1275c545368eff0ef2609e9;Fri Aug 23 18:31:46 CEST 2013;com.squareup.javawriter.JavaWriterTest;com.squareup.javawriter.JavaWriter;373;41;103;269;2.0;7.0;1.0;0.0;1.0;0.0;0.0
javawriter-2.3.0;ddb0a4312252e327bfb4738a8d835c4111308f43;Mon Nov 25 01:45:28 CET 2013;com.squareup.javawriter.JavaWriterTest;com.squareup.javawriter.JavaWriter;428;48;120;314;2.0;5.0;1.0;0.0;1.0;0.0;0.0
javawriter-2.2.1;d9098957bf1c50aacb4dcb311a963392bd38515a;Thu Oct 24 02:56:28 CEST 2013;com.squareup.javawriter.JavaWriterTest;com.squareup.javawriter.JavaWriter;377;42;105;271;2.0;7.0;1.0;0.0;1.0;0.0;0.0
javawriter-2.3.1;9a3c603bde0fbec2b3646fc92c99dbf18c6c6367;Tue Dec 17 07:33:28 CET 2013;com.squareup.javawriter.JavaWriterTest;com.squareup.javawriter.JavaWriter;438;50;124;322;2.0;5.0;1.0;0.0;1.0;0.0;0.0
javawriter-2.2.0;e3779806d57b3d0f5ab168f49967e97f90ea22e1;Thu Sep 26 07:58:34 CEST 2013;com.squareup.javawriter.JavaWriterTest;com.squareup.javawriter.JavaWriter;373;41;103;269;2.0;7.0;1.0;0.0;1.0;0.0;0.0
javawriter-2.4.0;5eeae81953555b45b098b53dcda9dedaac3faed1;Sat Jan 11 08:39:35 CET 2014;com.squareup.javawriter.JavaWriterTest;com.squareup.javawriter.JavaWriter;460;52;130;341;2.0;5.0;1.0;0.0;1.0;0.0;0.0
